PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_NAME;REQUIREMENTS_ATTRIBUTES_WELLARCHITECTEDQUESTIONID;REQUIREMENTS_ATTRIBUTES_WELLARCHITECTEDPRACTICEID;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_SUBSECTION;REQUIREMENTS_ATTRIBUTES_LEVELOFRISK;REQUIREMENTS_ATTRIBUTES_ASSESSMENTMETHOD;REQUIREMENTS_ATTRIBUTES_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_IMPLEMENTATIONGUIDANCEURL;STATUS;STATUSEXTENDED;RESOURCEID;CHECKID;MUTED;RESOURCENAME;FRAMEWORK;NAME
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-1;2026-04-20 09:06:04.789728;REL09-BP03;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;REL09-BP03 Perform data backup automatically;backing-up-data;rel_backing_up_data_automated_backups_data;Failure management;Backup up data;High;Automated;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_backing_up_data_automated_backups_data.html#implementation-guidance;FAIL;CloudFormation Stack Infra-ECS-Cluster-create-vector-embeddings-9e3fbb68 has termination protection disabled.;arn:aws:cloudformation:us-east-1:442426872653:stack/Infra-ECS-Cluster-create-vector-embeddings-9e3fbb68/beaa9ec0-351a-11f0-9d27-12356754ba3d;cloudformation_stacks_termination_protection_enabled;False;Infra-ECS-Cluster-create-vector-embeddings-9e3fbb68;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-1;2026-04-20 09:06:04.789728;REL06-BP01;Monitor components and services of AWS workload effectifely, using tools like Amazon CloudWatch and AWS Health Dashboard. Define relevant metrics, set thresholds, and analyze metrics and logs for early detection of issues.;REL06-BP01 Monitor all components for the workload (Generation);monitor-aws-resources;rel_monitor_aws_resources_monitor_resources;Change management;Monitor workload resources;High;Automated;Monitor components and services of AWS workload effectifely, using tools like Amazon CloudWatch and AWS Health Dashboard. Define relevant metrics, set thresholds, and analyze metrics and logs for early detection of issues.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_monitor_aws_resources_monitor_resources.html#implementation-guidance;PASS;Multiregion trail foretale-org-trail has been logging in the last 24h.;arn:aws:cloudtrail:us-east-1:442426872653:trail/foretale-org-trail;cloudtrail_cloudwatch_logging_enabled;False;foretale-org-trail;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-2;2026-04-20 09:06:04.789728;REL06-BP01;Monitor components and services of AWS workload effectifely, using tools like Amazon CloudWatch and AWS Health Dashboard. Define relevant metrics, set thresholds, and analyze metrics and logs for early detection of issues.;REL06-BP01 Monitor all components for the workload (Generation);monitor-aws-resources;rel_monitor_aws_resources_monitor_resources;Change management;Monitor workload resources;High;Automated;Monitor components and services of AWS workload effectifely, using tools like Amazon CloudWatch and AWS Health Dashboard. Define relevant metrics, set thresholds, and analyze metrics and logs for early detection of issues.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_monitor_aws_resources_monitor_resources.html#implementation-guidance;FAIL;Multiregion trail foretale-cloudtrail has not been logging in the last 24h or is not configured to deliver logs.;arn:aws:cloudtrail:us-east-2:442426872653:trail/foretale-cloudtrail;cloudtrail_cloudwatch_logging_enabled;False;foretale-cloudtrail;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-1;2026-04-20 09:06:04.789728;REL09-BP03;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;REL09-BP03 Perform data backup automatically;backing-up-data;rel_backing_up_data_automated_backups_data;Failure management;Backup up data;High;Automated;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_backing_up_data_automated_backups_data.html#implementation-guidance;FAIL;DynamoDB table Todo-hyfufbthfnhplcadipkrznvhna-NONE does not have point-in-time recovery enabled.;arn:aws:dynamodb:us-east-1:442426872653:table/Todo-hyfufbthfnhplcadipkrznvhna-NONE;dynamodb_tables_pitr_enabled;False;Todo-hyfufbthfnhplcadipkrznvhna-NONE;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-1;2026-04-20 09:06:04.789728;REL09-BP03;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;REL09-BP03 Perform data backup automatically;backing-up-data;rel_backing_up_data_automated_backups_data;Failure management;Backup up data;High;Automated;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_backing_up_data_automated_backups_data.html#implementation-guidance;FAIL;DynamoDB table Todo-w27ny7stw5etrpvsvhz7j5zgli-NONE does not have point-in-time recovery enabled.;arn:aws:dynamodb:us-east-1:442426872653:table/Todo-w27ny7stw5etrpvsvhz7j5zgli-NONE;dynamodb_tables_pitr_enabled;False;Todo-w27ny7stw5etrpvsvhz7j5zgli-NONE;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-1;2026-04-20 09:06:04.789728;REL09-BP03;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;REL09-BP03 Perform data backup automatically;backing-up-data;rel_backing_up_data_automated_backups_data;Failure management;Backup up data;High;Automated;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_backing_up_data_automated_backups_data.html#implementation-guidance;FAIL;DynamoDB table action-to-procedure-mapping does not have point-in-time recovery enabled.;arn:aws:dynamodb:us-east-1:442426872653:table/action-to-procedure-mapping;dynamodb_tables_pitr_enabled;False;action-to-procedure-mapping;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-1;2026-04-20 09:06:04.789728;REL09-BP03;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;REL09-BP03 Perform data backup automatically;backing-up-data;rel_backing_up_data_automated_backups_data;Failure management;Backup up data;High;Automated;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_backing_up_data_automated_backups_data.html#implementation-guidance;FAIL;DynamoDB table foretale-terraform-locks does not have point-in-time recovery enabled.;arn:aws:dynamodb:us-east-1:442426872653:table/foretale-terraform-locks;dynamodb_tables_pitr_enabled;False;foretale-terraform-locks;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-1;2026-04-20 09:06:04.789728;REL09-BP03;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;REL09-BP03 Perform data backup automatically;backing-up-data;rel_backing_up_data_automated_backups_data;Failure management;Backup up data;High;Automated;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_backing_up_data_automated_backups_data.html#implementation-guidance;FAIL;DynamoDB table ftale-hex4-dyndb-config does not have point-in-time recovery enabled.;arn:aws:dynamodb:us-east-1:442426872653:table/ftale-hex4-dyndb-config;dynamodb_tables_pitr_enabled;False;ftale-hex4-dyndb-config;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-2;2026-04-20 09:06:04.789728;REL09-BP03;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;REL09-BP03 Perform data backup automatically;backing-up-data;rel_backing_up_data_automated_backups_data;Failure management;Backup up data;High;Automated;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_backing_up_data_automated_backups_data.html#implementation-guidance;PASS;DynamoDB table foretale-app-dynamodb-ai-state has point-in-time recovery enabled.;arn:aws:dynamodb:us-east-2:442426872653:table/foretale-app-dynamodb-ai-state;dynamodb_tables_pitr_enabled;False;foretale-app-dynamodb-ai-state;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-2;2026-04-20 09:06:04.789728;REL09-BP03;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;REL09-BP03 Perform data backup automatically;backing-up-data;rel_backing_up_data_automated_backups_data;Failure management;Backup up data;High;Automated;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_backing_up_data_automated_backups_data.html#implementation-guidance;PASS;DynamoDB table foretale-app-dynamodb-audit-logs has point-in-time recovery enabled.;arn:aws:dynamodb:us-east-2:442426872653:table/foretale-app-dynamodb-audit-logs;dynamodb_tables_pitr_enabled;False;foretale-app-dynamodb-audit-logs;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-2;2026-04-20 09:06:04.789728;REL09-BP03;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;REL09-BP03 Perform data backup automatically;backing-up-data;rel_backing_up_data_automated_backups_data;Failure management;Backup up data;High;Automated;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_backing_up_data_automated_backups_data.html#implementation-guidance;PASS;DynamoDB table foretale-app-dynamodb-cache has point-in-time recovery enabled.;arn:aws:dynamodb:us-east-2:442426872653:table/foretale-app-dynamodb-cache;dynamodb_tables_pitr_enabled;False;foretale-app-dynamodb-cache;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-2;2026-04-20 09:06:04.789728;REL09-BP03;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;REL09-BP03 Perform data backup automatically;backing-up-data;rel_backing_up_data_automated_backups_data;Failure management;Backup up data;High;Automated;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_backing_up_data_automated_backups_data.html#implementation-guidance;PASS;DynamoDB table foretale-app-dynamodb-foretale-table-replica has point-in-time recovery enabled.;arn:aws:dynamodb:us-east-2:442426872653:table/foretale-app-dynamodb-foretale-table-replica;dynamodb_tables_pitr_enabled;False;foretale-app-dynamodb-foretale-table-replica;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-2;2026-04-20 09:06:04.789728;REL09-BP03;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;REL09-BP03 Perform data backup automatically;backing-up-data;rel_backing_up_data_automated_backups_data;Failure management;Backup up data;High;Automated;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_backing_up_data_automated_backups_data.html#implementation-guidance;PASS;DynamoDB table foretale-app-dynamodb-params has point-in-time recovery enabled.;arn:aws:dynamodb:us-east-2:442426872653:table/foretale-app-dynamodb-params;dynamodb_tables_pitr_enabled;False;foretale-app-dynamodb-params;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-2;2026-04-20 09:06:04.789728;REL09-BP03;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;REL09-BP03 Perform data backup automatically;backing-up-data;rel_backing_up_data_automated_backups_data;Failure management;Backup up data;High;Automated;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_backing_up_data_automated_backups_data.html#implementation-guidance;PASS;DynamoDB table foretale-app-dynamodb-sessions has point-in-time recovery enabled.;arn:aws:dynamodb:us-east-2:442426872653:table/foretale-app-dynamodb-sessions;dynamodb_tables_pitr_enabled;False;foretale-app-dynamodb-sessions;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-2;2026-04-20 09:06:04.789728;REL09-BP03;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;REL09-BP03 Perform data backup automatically;backing-up-data;rel_backing_up_data_automated_backups_data;Failure management;Backup up data;High;Automated;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_backing_up_data_automated_backups_data.html#implementation-guidance;PASS;DynamoDB table foretale-app-dynamodb-websocket-connections has point-in-time recovery enabled.;arn:aws:dynamodb:us-east-2:442426872653:table/foretale-app-dynamodb-websocket-connections;dynamodb_tables_pitr_enabled;False;foretale-app-dynamodb-websocket-connections;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-2;2026-04-20 09:06:04.789728;REL09-BP03;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;REL09-BP03 Perform data backup automatically;backing-up-data;rel_backing_up_data_automated_backups_data;Failure management;Backup up data;High;Automated;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_backing_up_data_automated_backups_data.html#implementation-guidance;FAIL;DynamoDB table hexango_dev_config does not have point-in-time recovery enabled.;arn:aws:dynamodb:us-east-2:442426872653:table/hexango_dev_config;dynamodb_tables_pitr_enabled;False;hexango_dev_config;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-1;2026-04-20 09:06:04.789728;REL09-BP03;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;REL09-BP03 Perform data backup automatically;backing-up-data;rel_backing_up_data_automated_backups_data;Failure management;Backup up data;High;Automated;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_backing_up_data_automated_backups_data.html#implementation-guidance;PASS;RDS Instance control-center has backup enabled with retention period 1 days.;arn:aws:rds:us-east-1:442426872653:db:control-center;rds_instance_backup_enabled;False;control-center;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-1;2026-04-20 09:06:04.789728;REL09-BP03;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;REL09-BP03 Perform data backup automatically;backing-up-data;rel_backing_up_data_automated_backups_data;Failure management;Backup up data;High;Automated;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_backing_up_data_automated_backups_data.html#implementation-guidance;PASS;RDS Instance ftale-hex4-msdb-foretale-4 has backup enabled with retention period 7 days.;arn:aws:rds:us-east-1:442426872653:db:ftale-hex4-msdb-foretale-4;rds_instance_backup_enabled;False;ftale-hex4-msdb-foretale-4;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-1;2026-04-20 09:06:04.789728;REL09-BP03;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;REL09-BP03 Perform data backup automatically;backing-up-data;rel_backing_up_data_automated_backups_data;Failure management;Backup up data;High;Automated;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_backing_up_data_automated_backups_data.html#implementation-guidance;FAIL;RDS Instance control-center deletion protection is not enabled.;arn:aws:rds:us-east-1:442426872653:db:control-center;rds_instance_deletion_protection;False;control-center;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-1;2026-04-20 09:06:04.789728;REL09-BP03;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;REL09-BP03 Perform data backup automatically;backing-up-data;rel_backing_up_data_automated_backups_data;Failure management;Backup up data;High;Automated;Configure backups to be taken automatically based on a periodic schedule informed by the Recovery Point Objective (RPO), or by changes in the dataset. Critical datasets with low data loss requirements need to be backed up automatically on a frequent basis, whereas less critical data where some loss is acceptable can be backed up less frequently.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_backing_up_data_automated_backups_data.html#implementation-guidance;FAIL;RDS Instance ftale-hex4-msdb-foretale-4 deletion protection is not enabled.;arn:aws:rds:us-east-1:442426872653:db:ftale-hex4-msdb-foretale-4;rds_instance_deletion_protection;False;ftale-hex4-msdb-foretale-4;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-1;2026-04-20 09:06:04.789728;REL06-BP01;Monitor components and services of AWS workload effectifely, using tools like Amazon CloudWatch and AWS Health Dashboard. Define relevant metrics, set thresholds, and analyze metrics and logs for early detection of issues.;REL06-BP01 Monitor all components for the workload (Generation);monitor-aws-resources;rel_monitor_aws_resources_monitor_resources;Change management;Monitor workload resources;High;Automated;Monitor components and services of AWS workload effectifely, using tools like Amazon CloudWatch and AWS Health Dashboard. Define relevant metrics, set thresholds, and analyze metrics and logs for early detection of issues.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_monitor_aws_resources_monitor_resources.html#implementation-guidance;FAIL;RDS Instance control-center does not have enhanced monitoring enabled.;arn:aws:rds:us-east-1:442426872653:db:control-center;rds_instance_enhanced_monitoring_enabled;False;control-center;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
aws;Best Practices for the AWS Well-Architected Framework Reliability Pillar encompasses the ability of a workload to perform its intended function correctly and consistently when it’s expected to. This includes the ability to operate and test the workload through its total lifecycle.;442426872653;us-east-1;2026-04-20 09:06:04.789728;REL06-BP01;Monitor components and services of AWS workload effectifely, using tools like Amazon CloudWatch and AWS Health Dashboard. Define relevant metrics, set thresholds, and analyze metrics and logs for early detection of issues.;REL06-BP01 Monitor all components for the workload (Generation);monitor-aws-resources;rel_monitor_aws_resources_monitor_resources;Change management;Monitor workload resources;High;Automated;Monitor components and services of AWS workload effectifely, using tools like Amazon CloudWatch and AWS Health Dashboard. Define relevant metrics, set thresholds, and analyze metrics and logs for early detection of issues.;https://docs.aws.amazon.com/wellarchitected/latest/reliability-pillar/rel_monitor_aws_resources_monitor_resources.html#implementation-guidance;PASS;RDS Instance ftale-hex4-msdb-foretale-4 has enhanced monitoring enabled.;arn:aws:rds:us-east-1:442426872653:db:ftale-hex4-msdb-foretale-4;rds_instance_enhanced_monitoring_enabled;False;ftale-hex4-msdb-foretale-4;AWS-Well-Architected-Framework-Reliability-Pillar;AWS Well-Architected Framework Reliability Pillar
